0.89,0.798,0.245,0.946,0.157,0.426,0.948
0.417,0.706,0.001,0.708,0.564,0.741,0.945
0.646,0.251,0.422,0.224,0.654,0.589,0.748
0.692,0.536,0.424,0.172,0.909,0.424,0.757
0.837,0.863,0.282,0.116,0.158,0.116,0.393
0.668,0.96,0.256,0.748,0.69,0.76,0.989
0.172,0.628,0.072,0.793,0.436,0.565,0.941
0.755,0.981,0.099,0.752,0.803,0.703,0.151
0.709,0.911,0.264,0.673,0.956,0.348,0.404
0.601,0.714,0.019,0.581,0.674,0.547,0.991
0.905,0.605,0.733,0.484,0.851,0.524,0.914
0.709,0.491,0.274,0.757,0.121,0.456,0.957
0.691,0.824,0.058,0.69,0.594,0.421,0.41
0.823,0.586,0.278,0.532,0.917,0.366,0.826
0.996,0.801,0.537,0.249,0.466,0.716,0.811
0.298,0.639,0.396,0.118,0.783,0.685,0.85
0.648,0.646,0.655,0.099,0.625,0.906,0.228
0.678,0.824,0.1,0.904,0.608,0.793,0.417
0.987,0.476,0.015,0.743,0.334,0.783,0.602
0.803,0.364,0.2,0.659,0.5,0.719,0.682
0.192,0.517,0.079,0.648,0.271,0.255,0.546
0.822,0.107,0.355,0.218,0.542,0.494,0.717
0.241,0.86,0.213,0.308,0.767,0.24,0.647
0.811,0.999,0.257,0.817,0.629,0.914,0.76
0.564,0.9,0.826,0.467,0.338,0.99,0.629
0.696,0.398,0.4,0.11,0.277,0.638,0.9
0.439,0.583,0.012,0.796,0.249,0.986,0.686
0.785,0.163,0.623,0.567,0.718,0.759,0.882
0.807,0.388,0.28,0.355,0.631,0.716,0.824
0.697,0.933,0.338,0.749,0.869,0.285,0.455
0.798,0.426,0.036,0.806,0.172,0.376,0.904
0.274,0.714,0.2,0.534,0.195,0.972,0.775
0.867,0.964,0.323,0.039,0.96,0.885,0.552
0.368,0.331,0.059,0.621,0.836,0.625,0.609
0.8,0.796,0.439,0.879,0.745,0.534,0.82
0.852,0.683,0.444,0.599,0.214,0.828,0.898
0.869,0.528,0.444,0.467,0.417,0.897,0.251
0.222,0.951,0.126,0.472,0.703,0.726,0.915
0.273,0.997,0.379,0.652,0.817,0.554,0.693
0.72,0.01,0.377,0.083,0.175,0.506,0.568
0.906,0.927,0.67,0.944,0.41,0.77,0.485
0.857,0.893,0.109,0.032,0.977,0.468,0.721
0.604,0.835,0.007,0.875,0.717,0.734,0.868
0.857,0.671,0.757,0.839,0.735,0.507,0.487
0.141,0.545,0.158,0.806,0.517,0.693,0.954
0.771,0.345,0.073,0.622,0.284,0.714,0.351
0.803,0.964,0.472,0.873,0.638,0.28,0.698
0.33,0.629,0.313,0.573,0.64,0.731,0.601
0.795,0.829,0.267,0.88,0.697,0.489,0.918
0.93,0.513,0.46,0.533,0.804,0.964,0.944
0.794,0.577,0.207,0.922,0.381,0.623,0.926
0.92,0.704,0.106,0.85,0.618,0.512,0.437
0.992,0.971,0.133,0.685,0.823,0.95,0.399
0.831,0.679,0.724,0.605,0.596,0.514,0.503
0.571,0.953,0.085,0.143,0.424,0.701,0.646
0.985,0.796,0.499,0.421,0.555,0.216,0.971
0.923,0.427,0.257,0.757,0.955,0.471,0.692
0.562,0.74,0.595,0.675,0.669,0.745,0.698
0.632,0.953,0.491,0.701,0.747,0.43,0.863
0.488,0.449,0.185,0.676,0.738,0.851,0.787
0.741,0.798,0.121,0.998,0.666,0.619,0.461
0.388,0.716,0.254,0.209,0.596,0.704,0.414
0.214,0.104,0.133,0.576,0.834,0.159,0.855
0.828,0.902,0.547,0.391,0.57,0.453,0.191
0.997,0.186,0.347,0.887,0.739,0.728,0.906
0.523,0.631,0.082,0.862,0.914,0.808,0.794
0.96,0.582,0.364,0.499,0.729,0.878,0.791
0.484,0.435,0.222,0.972,0.619,0.193,0.95
0.922,0.685,0.333,0.832,0.155,0.412,0.727
0.395,0.45,0.395,0.759,0.825,0.777,0.774
0.795,0.885,0.011,0.65,0.81,0.578,0.183
0.627,0.594,0.257,0.474,0.403,0.924,0.456
0.91,0.854,0.335,0.343,0.947,0.309,0.841
0.584,0.98,0.178,0.318,0.902,0.269,0.846
0.825,0.847,0.506,0.86,0.418,0.826,0.685
0.769,0.939,0.256,0.609,0.316,0.004,0.973
0.637,0.838,0.024,0.606,0.543,0.661,0.798
0.637,0.715,0.7,0.467,0.596,0.928,0.546
0.772,0.999,0.079,0.61,0.628,0.845,0.905
0.565,0.669,0.146,0.311,0.321,0.553,0.619
0.693,0.751,0.211,0.118,0.926,0.935,0.974
0.122,0.78,0.117,0.539,0.225,0.698,0.664
0.533,0.288,0.204,0.997,0.614,0.894,0.913
0.798,0.75,0.128,0.209,0.717,0.592,0.49
0.954,0.876,0.169,0.421,0.902,0.891,0.543
0.861,0.514,0.303,0.951,0.619,0.733,0.621
0.911,0.991,0.611,0.942,0.78,0.491,0.747
0.963,0.884,0.019,0.656,0.774,0.823,0.959
0.308,0.472,0.017,0.885,0.973,0.919,0.902
0.663,0.921,0.487,0.589,0.376,0.581,0.631
0.744,0.465,0.284,0.86,0.559,0.903,0.668
0.982,0.535,0.189,0.91,0.999,0.728,0.762
0.576,0.027,0.02,0.367,0.966,0.367,0.507
0.692,0.716,0.392,0.489,0.259,0.894,0.52
0.948,0.951,0.595,0.552,0.543,0.521,0.675
0.91,0.439,0.449,0.293,0.619,0.955,0.869
0.845,0.767,0.241,0.532,0.748,0.59,0.703
0.403,0.846,0.558,0.788,0.912,0.344,0.774
0.711,0.932,0.777,0.462,0.962,0.855,0.68
0.475,0.397,0.402,0.82,0.966,0.661,0.578
0.323,0.502,0.113,0.773,0.584,0.622,0.651
0.312,0.941,0.089,0.452,0.682,0.62,0.543
0.713,0.767,0.57,0.612,0.842,0.319,0.15
0.739,0.707,0.077,0.724,0.977,0.668,0.651
0.645,0.741,0.609,0.899,0.115,0.558,0.709
0.912,0.655,0.159,0.417,0.838,0.78,0.853
0.787,0.595,0.306,0.282,0.911,0.912,0.442
0.462,0.55,0.143,0.676,0.864,0.868,0.633
0.586,0.883,0.35,0.287,0.77,0.233,0.555
0.8,0.886,0.389,0.781,0.85,0.533,0.862
0.602,0.774,0.744,0.551,0.577,0.615,0.773
0.93,0.894,0.506,0.408,0.761,0.561,0.593
0.781,0.507,0.035,0.04,0.899,0.688,0.334
0.893,0.585,0.217,0.506,0.641,0.738,0.36
0.892,0.29,0.114,0.53,0.652,0.192,0.863
0.272,0.171,0.057,0.5,0.283,0.63,0.885
0.806,0.148,0.03,0.967,0.31,0.838,0.718
0.996,0.718,0.416,0.947,0.916,0.742,0.905
0.966,0.741,0.545,0.947,0.298,0.735,0.806
0.94,0.586,0.037,0.061,0.711,0.671,0.721
0.475,0.912,0.583,0.636,0.637,0.363,0.396
0.692,0.85,0.468,0.407,0.656,0.959,0.916
0.949,0.923,0.286,0.628,0.845,0.559,0.547
0.517,0.874,0.126,0.329,0.706,0.567,0.645
0.87,0.822,0.061,0.244,0.643,0.545,0.465
0.685,0.283,0.62,0.704,0.545,0.256,0.601
0.565,0.197,0.719,0.74,0.674,0.688,0.14
0.402,0.467,0.303,0.687,0.801,0.415,0.953
0.831,0.249,0.198,0.897,0.758,0.778,0.296
0.971,0.92,0.418,0.449,0.648,0.695,0.485
0.826,0.859,0.149,0.916,0.987,0.373,0.665
0.439,0.6,0.346,0.995,0.083,0.748,0.402
0.785,0.569,0.339,0.202,0.63,0.699,0.697
0.97,0.706,0.033,0.03,0.09,0.463,0.841
0.777,0.699,0.363,0.217,0.532,0.66,0.651
0.29,0.868,0.324,0.281,0.606,0.091,0.582
0.829,0.763,0.052,0.442,0.714,0.638,0.372
0.659,0.975,0.824,0.024,0.737,0.432,0.69
0.401,0.734,0.14,0.802,0.95,0.476,0.607
0.725,0.985,0.188,0.573,0.377,0.807,0.834
0.744,0.891,0.264,0.565,0.924,0.564,0.857
0.703,0.788,0.248,0.139,0.466,0.843,0.802
0.77,0.926,0.131,0.495,0.978,0.581,0.962
0.776,0.634,0.209,0.817,0.988,0.599,0.502
0.799,0.822,0.192,0.745,0.753,0.495,0.722
0.896,0.57,0.328,0.016,0.879,0.779,0.601
0.844,0.807,0.177,0.584,0.503,0.51,0.755
0.579,0.79,0.49,0.462,0.646,0.804,0.557
0.291,0.673,0.589,0.899,0.854,0.699,0.818
0.49,0.818,0.113,0.523,0.485,0.751,0.592
0.859,0.88,0.202,0.863,0.307,0.398,0.522
0.954,0.777,0.527,0.651,0.621,0.83,0.959
0.727,0.65,0.278,0.448,0.998,0.471,0.72
0.962,0.521,0.271,0.35,0.434,0.309,0.539
0.791,0.43,0.45,0.191,0.813,0.254,0.834
0.484,0.44,0.342,0.063,0.844,0.412,0.721
0.423,0.561,0.278,0.722,0.619,0.375,0.924
0.95,0.539,0.111,0.443,0.395,0.965,0.444
0.615,0.342,0.455,0.545,0.566,0.561,0.843
0.897,0.622,0.376,0.134,0.856,0.662,0.783
0.743,0.725,0.229,0.722,0.709,0.895,0.705
0.874,0.184,0.084,0.41,0.636,0.835,0.867
0.691,0.436,0.552,0.512,0.659,0.89,0.324
0.821,0.498,0.362,0.582,0.186,0.8,0.757
0.717,0.831,0.516,0.925,0.677,0.818,0.686
0.846,0.184,0.49,0.928,0.611,0.667,0.404
0.667,0.774,0.283,0.313,0.734,0.921,0.78
0.179,0.706,0.304,0.367,0.597,0.715,0.934
0.853,0.16,0.347,0.726,0.678,0.598,0.593
0.035,0.482,0.452,0.831,0.443,0.397,0.726
0.925,0.437,0.146,0.291,0.449,0.246,0.552
0.052,0.977,0.123,0.696,0.368,0.686,0.291
0.592,0.389,0.372,0.276,0.603,0.522,0.502
0.593,0.709,0.354,0.111,0.11,0.1,0.94
0.877,0.719,0.372,0.964,0.94,0.373,0.631
0.492,0.672,0.179,0.748,0.401,0.654,0.36
0.914,0.897,0.306,0.977,0.179,0.197,0.524
0.439,0.825,0.395,0.756,0.612,0.619,0.807
0.339,0.746,0.335,0.35,0.838,0.601,0.488
0.709,0.925,0.306,0.851,0.462,0.886,0.461
0.688,0.59,0.249,0.281,0.206,0.18,0.767
0.39,0.949,0.219,0.479,0.697,0.44,0.619
0.812,0.221,0.43,0.879,0.506,0.896,0.692
0.661,0.849,0.162,0.477,0.46,0.887,0.862
0.931,0.818,0.317,0.525,0.029,0.814,0.843
0.696,0.915,0.281,0.258,0.451,0.287,0.354
0.909,0.692,0.046,0.379,0.211,0.974,0.889
0.669,0.223,0.315,0.848,0.485,0.896,0.826
0.897,0.609,0.216,0.58,0.831,0.63,0.905
0.426,0.763,0.367,0.087,0.391,0.736,0.451
0.986,0.705,0.08,0.617,0.6,0.649,0.739
0.436,0.585,0.168,0.023,0.725,0.247,0.933
0.242,0.71,0.158,0.939,0.649,0.972,0.961
0.461,0.712,0.311,0.467,0.679,0.724,0.601
0.807,0.929,0.237,0.288,0.461,0.598,0.959
0.817,0.855,0.182,0.737,0.464,0.644,0.742
0.451,0.227,0.406,0.353,0.383,0.795,0.871
0.548,0.481,0.28,0.906,0.822,0.959,0.842
0.222,0.812,0.457,0.39,0.869,0.794,0.981
0.816,0.599,0.194,0.206,0.401,0.711,0.74
0.652,0.584,0.348,0.563,0.751,0.552,0.935
0.754,0.906,0.119,0.513,0.954,0.493,0.659
0.905,0.946,0.265,0.507,0.365,0.305,0.096
0.808,0.168,0.179,0.501,0.703,0.516,0.447
0.612,0.953,0.257,0.52,0.558,0.035,0.771
0.759,0.479,0.177,0.786,0.706,0.402,0.978
0.562,0.967,0.012,0.484,0.778,0.897,0.444
0.867,0.873,0.137,0.968,0.436,0.219,0.658
0.245,0.634,0.411,0.219,0.547,0.491,0.442
0.628,0.701,0.34,0.611,0.769,0.902,0.968
0.728,0.977,0.088,0.763,0.908,0.335,0.193
0.918,0.965,0.316,0.961,0.304,0.542,0.965
0.823,0.487,0.074,0.749,0.45,0.786,0.715
0.278,0.46,0.099,0.608,0.968,0.662,0.778
0.662,0.511,0.124,0.61,0.679,0.563,0.744
0.591,0.704,0.02,0.944,0.592,0.646,0.534
0.845,0.322,0.288,0.757,0.681,0.779,0.161
0.468,0.05,0.525,0.346,0.597,0.943,0.68
0.93,0.919,0.453,0.381,0.688,0.788,0.733
0.749,0.725,0.065,0.557,0.379,0.444,0.096
0.871,0.599,0.32,0.564,0.301,0.313,0.812
0.954,0.673,0.142,0.492,0.434,0.308,0.594
0.661,0.473,0.504,0.161,0.635,0.802,0.564
0.895,0.764,0.082,0.653,0.282,0.812,0.65
0.612,0.732,0.455,0.389,0.441,0.303,0.558
0.726,0.45,0.312,0.937,0.321,0.412,0.13
0.614,0.457,0.536,0.438,0.298,0.374,0.194
0.752,0.875,0.035,0.053,0.72,0.563,0.753
0.595,0.768,0.365,0.365,0.845,0.705,0.725
0.455,0.498,0.252,0.568,0.79,0.917,0.897
0.855,0.202,0.904,0.511,0.356,0.792,0.886
0.92,0.246,0.483,0.996,0.206,0.969,0.394
0.444,0.917,0.578,0.419,0.337,0.414,0.609
0.848,0.258,0.072,0.952,0.206,0.523,0.404
0.108,0.387,0.33,0.784,0.745,0.906,0.77
0.746,0.69,0.573,0.729,0.661,0.228,0.76
0.544,0.712,0.402,0.37,0.831,0.436,0.878
0.876,0.816,0.052,0.687,0.747,0.707,0.97
0.502,0.941,0.471,0.463,0.943,0.563,0.882
0.497,0.927,0.414,0.994,0.51,0.835,0.338
0.734,0.283,0.006,0.144,0.955,0.572,0.522
0.501,0.679,0.161,0.562,0.616,0.905,0.625
0.743,0.896,0.446,0.804,0.535,0.472,0.795
0.78,0.698,0.162,0.532,0.876,0.103,0.16
0.807,0.52,0.686,0.791,0.284,0.828,0.793
0.666,0.637,0.379,0.34,0.554,0.416,0.841
0.275,0.138,0.266,0.641,0.734,0.778,0.22
0.566,0.406,0.703,0.701,0.626,0.116,0.992
0.498,0.88,0.428,0.06,0.306,0.741,0.429
0.26,0.43,0.279,0.657,0.789,0.722,0.927
0.844,0.469,0.648,0.152,0.916,0.77,0.326
0.137,0.765,0.102,0.704,0.524,0.859,0.698
0.518,0.736,0.404,0.211,0.619,0.812,0.707
0.458,0.686,0.234,0.481,0.394,0.849,0.54
0.841,0.99,0.081,0.949,0.813,0.043,0.907
0.412,0.968,0.099,0.705,0.996,0.125,0.97
0.832,0.849,0.155,0.996,0.369,0.59,0.493
0.356,0.662,0.231,0.982,0.776,0.986,0.895
0.882,0.739,0.451,0.844,0.915,0.687,0.563
0.144,0.189,0.105,0.663,0.981,0.707,0.212
0.692,0.83,0.533,0.698,0.15,0.974,0.489
0.723,0.658,0.671,0.953,0.626,0.458,0.759
0.819,0.727,0.013,0.864,0.001,0.597,0.985
0.834,0.935,0.39,0.518,0.275,0.291,0.61
0.775,0.831,0.502,0.869,0.794,0.537,0.87
0.649,0.76,0.023,0.233,0.932,0.788,0.721
0.551,0.676,0.083,0.9,0.464,0.848,0.687
0.837,0.445,0.13,0.521,0.635,0.849,0.986
0.44,0.727,0.402,0.615,0.604,0.474,0.524
0.579,0.411,0.297,0.793,0.674,0.723,0.49
0.966,0.516,0.139,0.705,0.348,0.61,0.64
0.568,0.964,0.057,0.317,0.427,0.402,0.588
0.735,0.991,0.211,0.318,0.283,0.24,0.908
0.491,0.821,0.597,0.296,0.555,0.908,0.56
0.521,0.217,0.1,0.931,0.679,0.759,0.572
0.257,0.813,0.088,0.895,0.121,0.91,0.699
0.702,0.047,0.577,0.259,0.851,0.406,0.443
0.667,0.361,0.148,0.613,0.996,0.178,0.917
0.787,0.58,0.415,0.284,0.611,0.584,0.938
0.794,0.704,0.112,0.681,0.829,0.912,0.092
0.735,0.592,0.591,0.748,0.918,0.858,0.85
0.775,0.857,0.211,0.883,0.534,0.515,0.946
0.783,0.919,0.037,0.583,0.346,0.632,0.837
0.847,0.367,0.013,0.239,0.814,0.903,0.717
0.635,0.863,0.337,0.575,0.639,0.327,0.994
0.799,0.642,0.057,0.695,0.479,0.833,0.589
0.975,0.76,0.774,0.074,0.537,0.995,0.989
0.627,0.757,0.231,0.807,0.563,0.389,0.527
0.79,0.588,0.106,0.73,0.259,0.607,0.676
0.935,0.807,0.332,0.372,0.408,0.779,0.723
0.879,0.298,0.17,0.398,0.301,0.733,0.629
0.982,0.911,0.404,0.169,0.211,0.735,0.986
0.225,0.496,0.28,0.187,0.776,0.183,0.858
0.893,0.623,0.31,0.455,0.429,0.511,0.779
0.254,0.509,0.039,0.718,0.596,0.527,0.551
0.918,0.38,0.451,0.16,0.843,0.939,0.179
0.746,0.861,0.111,0.563,0.663,0.685,0.163
0.894,0.807,0.075,0.462,0.447,0.527,0.753
0.784,0.989,0.279,0.258,0.271,0.732,0.976
0.502,0.74,0.736,0.703,0.541,0.971,0.919
0.935,0.758,0.189,0.231,0.646,0.408,0.637
0.657,0.619,0.288,0.534,0.828,0.775,0.567
0.491,0.39,0.192,0.63,0.112,0.678,0.782
0.928,0.83,0.647,0.697,0.552,0.833,0.706
0.983,0.934,0.352,0.476,0.958,0.902,0.654
0.354,0.578,0.083,0.538,0.608,0.788,0.859
0.645,0.329,0.014,0.703,0.939,0.309,0.543
0.966,0.482,0.093,0.257,0.225,0.992,0.734
0.307,0.791,0.481,0.86,0.455,0.951,0.885
0.186,0.831,0.06,0.318,0.192,0.877,0.597
0.228,0.479,0.633,0.905,0.286,0.523,0.509
0.739,0.832,0.592,0.44,0.99,0.985,0.737
0.584,0.991,0.403,0.511,0.197,0.679,0.854
0.974,0.632,0.404,0.799,0.837,0.639,0.539
0.449,0.691,0.411,0.577,0.87,0.851,0.927
0.077,0.228,0.091,0.606,0.931,0.413,0.76
0.54,0.924,0.523,0.941,0.745,0.986,0.972
0.685,0.398,0.73,0.113,0.647,0.915,0.63
0.808,0.923,0.291,0.275,0.845,0.671,0.163
0.107,0.307,0.453,0.839,0.392,0.392,0.881
0.244,0.469,0.022,0.513,0.836,0.858,0.73
0.401,0.645,0.155,0.06,0.957,0.63,0.733
0.048,0.425,0.308,0.945,0.995,0.445,0.504
0.734,0.755,0.48,0.584,0.602,0.184,0.584
0.892,0.836,0.471,0.951,0.804,0.251,0.584
0.85,0.478,0.245,0.325,0.79,0.514,0.801
0.836,0.691,0.715,0.027,0.233,0.853,0.843
0.668,0.681,0.188,0.105,0.469,0.902,0.697
0.681,0.887,0.17,0.477,0.79,0.508,0.72
0.914,0.884,0.279,0.725,0.707,0.83,0.059
0.239,0.75,0.289,0.38,0.743,0.529,0.18
0.805,0.32,0.444,0.3,0.597,0.436,0.335
0.882,0.542,0.215,0.806,0.399,0.648,0.931
0.997,0.57,0.507,0.393,0.347,0.665,0.929
0.514,0.917,0.36,0.052,0.298,0.111,0.982
0.706,0.512,0.153,0.822,0.839,0.743,0.727
0.366,0.722,0.013,0.649,0.323,0.692,0.496
0.466,0.953,0.149,0.869,0.324,0.199,0.649
0.717,0.65,0.062,0.509,0.44,0.292,0.462
0.711,0.883,0.304,0.733,0.644,0.969,0.883
0.505,0.823,0.332,0.93,0.86,0.91,0.889
0.895,0.702,0.114,0.414,0.024,0.637,0.437
0.907,0.44,0.27,0.457,0.589,0.635,0.505
0.571,0.646,0.022,0.783,0.153,0.913,0.542
0.456,0.934,0.632,0.342,0.983,0.214,0.667
0.24,0.621,0.08,0.802,0.543,0.826,0.658
0.602,0.697,0.202,0.78,0.054,0.559,0.884
0.853,0.717,0.372,0.26,0.375,0.532,0.874
0.673,0.831,0.069,0.387,0.821,0.736,0.928
0.32,0.697,0.56,0.951,0.348,0.906,0.913
0.763,0.798,0.84,0.521,0.944,0.259,0.482
0.21,0.681,0.374,0.591,0.834,0.931,0.508
0.86,0.973,0.14,0.747,0.454,0.695,0.801
0.275,0.819,0.26,0.967,0.927,0.765,0.871
0.648,0.717,0.281,0.624,0.438,0.341,0.59
0.208,0.099,0.586,0.639,0.79,0.851,0.483
0.096,0.65,0.176,0.975,0.497,0.861,0.668
0.899,0.682,0.419,0.686,0.784,0.584,0.779
0.693,0.683,0.213,0.885,0.142,0.389,0.805
0.366,0.91,0.067,0.635,0.595,0.848,0.953
0.796,0.714,0.032,0.068,0.562,0.597,0.966
0.722,0.686,0.636,0.156,0.372,0.942,0.56
0.828,0.557,0.065,0.061,0.319,0.801,0.317
0.563,0.526,0.369,0.978,0.225,0.543,0.519
0.886,0.464,0.037,0.91,0.488,0.89,0.97
0.733,0.871,0.564,0.36,0.876,0.492,0.618
0.569,0.554,0.361,0.458,0.66,0.763,0.965
0.573,0.661,0.227,0.884,0.849,0.839,0.548
0.931,0.912,0.527,0.076,0.648,0.778,0.923
0.937,0.704,0.35,0.569,0.806,0.688,0.516
0.532,0.931,0.322,0.903,0.178,0.612,0.513
0.295,0.43,0.105,0.625,0.236,0.54,0.418
0.42,0.564,0.429,0.502,0.324,0.823,0.72
0.921,0.204,0.18,0.731,0.547,0.702,0.861
0.859,0.817,0.821,0.532,0.585,0.495,0.94
0.388,0.347,0.479,0.448,0.943,0.354,0.414
0.855,0.515,0.43,0.789,0.495,0.921,0.623
0.716,0.641,0.062,0.352,0.821,0.721,0.927
0.765,0.835,0.083,0.533,0.472,0.683,0.706
0.496,0.729,0.347,0.799,0.535,0.77,0.609
0.727,0.882,0.381,0.704,0.451,0.598,0.856
0.844,0.703,0.987,0.227,0.705,0.584,0.861
0.535,0.932,0.427,0.504,0.945,0.514,0.894
0.459,0.806,0.414,0.512,0.991,0.54,0.996
0.768,0.911,0.467,0.223,0.512,0.821,0.544
0.581,0.497,0.239,0.254,0.702,0.381,0.742
0.142,0.573,0.58,0.486,0.528,0.589,0.669
0.222,0.534,0.127,0.372,0.563,0.411,0.536
0.561,0.887,0.032,0.574,0.33,0.503,0.927
0.302,0.546,0.174,0.98,0.42,0.532,0.759
0.018,0.455,0.082,0.448,0.636,0.848,0.632
0.738,0.254,0.919,0.593,0.492,0.61,0.6
0.438,0.821,0.292,0.128,0.991,0.642,0.223
0.954,0.581,0.113,0.379,0.494,0.378,0.428
0.838,0.817,0.165,0.791,0.996,0.905,0.963
0.907,0.657,0.182,0.938,0.431,0.314,0.251
0.581,0.695,0.063,0.783,0.77,0.868,0.943
0.371,0.759,0.543,0.887,0.596,0.478,0.385
0.404,0.611,0.411,0.048,0.205,0.838,0.519
0.623,0.607,0.378,0.981,0.746,0.75,0.278
0.912,0.843,0.281,0.515,0.758,0.14,0.058
0.36,0.529,0.522,0.137,0.841,0.61,0.988
0.961,0.532,0.733,0.078,0.6,0.317,0.312
0.594,0.337,0.419,0.022,0.608,0.961,0.65
0.55,0.948,0.222,0.586,0.637,0.893,0.999
0.878,0.783,0.213,0.245,0.336,0.562,0.869
0.754,0.475,0.233,0.429,0.825,0.446,0.369
0.912,0.563,0.246,0.562,0.647,0.298,0.47
0.727,0.058,0.452,0.862,0.403,0.942,0.412
0.971,0.973,0.2,0.818,0.986,0.775,0.844
0.549,0.908,0.496,0.249,0.666,0.131,0.372
0.911,0.987,0.21,0.458,0.77,0.766,0.817
0.621,0.839,0.248,0.999,0.511,0.521,0.517
0.603,0.15,0.014,0.667,0.982,0.471,0.712
0.721,0.233,0.209,0.231,0.3,0.963,0.672
0.465,0.93,0.301,0.854,0.699,0.699,0.968
0.404,0.702,0.144,0.427,0.772,0.843,0.725
0.664,0.896,0.258,0.91,0.888,0.764,0.473
0.981,0.303,0.173,0.679,0.847,0.351,0.914
0.107,0.68,0.399,0.31,0.686,0.954,0.24
0.679,0.833,0.098,0.669,0.969,0.338,0.848
0.429,0.618,0.585,0.555,0.094,0.588,0.82
0.941,0.672,0.26,0.431,0.809,0.683,0.484
0.961,0.263,0.487,0.779,0.33,0.826,0.574
0.808,0.324,0.219,0.284,0.865,0.446,0.244
0.796,0.377,0.267,0.022,0.866,0.853,0.848
0.435,0.95,0.333,0.311,0.881,0.871,0.874
0.075,0.813,0.002,0.501,0.709,0.31,0.374
0.073,0.431,0.528,0.553,0.784,0.077,0.268
0.741,0.396,0.099,0.899,0.429,0.786,0.642
0.572,0.703,0.476,0.175,0.315,0.718,0.313
0.415,0.923,0.472,0.781,0.724,0.673,0.952
0.908,0.401,0.523,0.09,0.448,0.377,0.28
0.027,0.971,0.008,0.714,0.541,0.618,0.662
0.979,0.746,0.01,0.911,0.922,0.664,0.926
0.785,0.606,0.233,0.483,0.969,0.562,0.48
0.966,0.738,0.07,0.241,0.151,0.985,0.702
0.781,0.361,0.285,0.8,0.526,0.456,0.711
