0.355,0.234,0.415,0.222,0.902,0.611,0.88
0.037,0.567,0.393,0.92,0.43,0.845,0.319
0.526,0.278,0.445,0.8,0.329,0.01,0.595
0.006,0.277,0.804,0.103,0.166,0.301,0.614
0.735,0.83,0.788,0.859,0.576,0.29,0.615
0.088,0.711,0.07,0.703,0.759,0.231,0.513
0.073,0.555,0.841,0.484,0.211,0.189,0.177
0.28,0.442,0.263,0.413,0.834,0.312,0.376
0.339,0.569,0.631,0.557,0.075,0.423,0.597
0.524,0.469,0.525,0.681,0.773,0.072,0.312
0.287,0.346,0.226,0.268,0.841,0.839,0.558
0.291,0.673,0.184,0.476,0.067,0.238,0.891
0.743,0.055,0.148,0.274,0.291,0.649,0.472
0.411,0.244,0.501,0.204,0.926,0.707,0.606
0.132,0.441,0.415,0.585,0.105,0.542,0.013
0.114,0.693,0.442,0.3,0.817,0.915,0.416
0.171,0.493,0.867,0.518,0.328,0.53,0.486
0.236,0.771,0.673,0.554,0.13,0.651,0.455
0.902,0.63,0.357,0.246,0.041,0.345,0.665
0.034,0.373,0.562,0.262,0.834,0.376,0.346
0.431,0.964,0.288,0.02,0.345,0.589,0.684
0.61,0.449,0.497,0.532,0.861,0.673,0.663
0.384,0.705,0.432,0.098,0.849,0.475,0.791
0.437,0.902,0.477,0.696,0.488,0.696,0.876
0.007,0.779,0.718,0.722,0.865,0.182,0.788
0.21,0.542,0.161,0.001,0.443,0.745,0.28
0.106,0.482,0.958,0.117,0.718,0.549,0.778
0.293,0.374,0.995,0.1,0.622,0.389,0.345
0.515,0.881,0.149,0.659,0.727,0.615,0.293
0.614,0.769,0.362,0.094,0.285,0.531,0.781
0.143,0.665,0.782,0.416,0.705,0.192,0.449
0.43,0.522,0.322,0.861,0.851,0.995,0.589
0.21,0.826,0.995,0.53,0.48,0.087,0.408
0.559,0.281,0.291,0.853,0.573,0.027,0.367
0.13,0.13,0.86,0.282,0.839,0.258,0.5
0.421,0.403,0.724,0.653,0.255,0.14,0.902
0.372,0.574,0.496,0.163,0.59,0.389,0.979
0.74,0.232,0.906,0.654,0.572,0.718,0.483
0.219,0.94,0.621,0.585,0.254,0.542,0.553
0.636,0.52,0.371,0.166,0.347,0.657,0.53
0.203,0.823,0.819,0.083,0.981,0.333,0.603
0.295,0.61,0.032,0.735,0.316,0.563,0.898
0.134,0.652,0.3,0.192,0.409,0.398,0.751
0.221,0.517,0.613,0.097,0.118,0.507,0.914
0.415,0.975,0.538,0.02,0.828,0.41,0.538
0.349,0.504,0.843,0.501,0.059,0.071,0.631
0.114,0.411,0.741,0.439,0.645,0.453,0.731
0.455,0.237,0.316,0.337,0.874,0.763,0.798
0.235,0.962,0.872,0.645,0.473,0.674,0.59
0.661,0.395,0.431,0.87,0.639,0.128,0.98
0.221,0.448,0.53,0.642,0.427,0.437,0.447
0.688,0.635,0.791,0.562,0.531,0.296,0.631
0.943,0.974,0.41,0.502,0.668,0.279,0.229
0.528,0.708,0.927,0.947,0.445,0.075,0.755
0.695,0.711,0.246,0.131,0.706,0.075,0.585
0.211,0.505,0.403,0.156,0.984,0.452,0.456
0.259,0.299,0.29,0.387,0.354,0.75,0.532
0.316,0.816,0.594,0.952,0.057,0.74,0.075
0.469,0.885,0.487,0.712,0.401,0.471,0.683
0.233,0.419,0.13,0.646,0.628,0.13,0.71
0.713,0.417,0.568,0.23,0.424,0.681,0.844
0.259,0.538,0.344,0.284,0.601,0.365,0.443
0.221,0.839,0.492,0.199,0.486,0.491,0.649
0.492,0.45,0.137,0.881,0.247,0.39,0.573
0.268,0.492,0.976,0.616,0.919,0.54,0.701
0.323,0.666,0.981,0.394,0.817,0.867,0.891
0.43,0.541,0.586,0.559,0.529,0.63,0.41
0.467,0.706,0.537,0.391,0.943,0.359,0.467
0.408,0.814,0.303,0.154,0.748,0.313,0.534
0.234,0.105,0.456,0.567,0.526,0.633,0.864
0.355,0.576,0.505,0.109,0.356,0.374,0.794
0.719,0.672,0.85,0.839,0.595,0.621,0.946
0.945,0.825,0.58,0.628,0.377,0.54,0.664
0.554,0.439,0.677,0.244,0.441,0.408,0.478
0.347,0.73,0.405,0.889,0.688,0.064,0.224
0.579,0.996,0.575,0.525,0.056,0.699,0.985
0.388,0.778,0.95,0.539,0.913,0.533,0.632
0.501,0.841,0.539,0.897,0.345,0.225,0.227
0.497,0.56,0.485,0.928,0.722,0.189,0.387
0.735,0.716,0.594,0.819,0.56,0.263,0.956
0.183,0.12,0.832,0.062,0.841,0.535,0.431
0.538,0.208,0.517,0.161,0.339,0.519,0.697
0.374,0.613,0.128,0.297,0.032,0.887,0.309
0.139,0.59,0.051,0.729,0.668,0.164,0.062
0.69,0.666,0.548,0.455,0.447,0.949,0.023
0.614,0.708,0.701,0.449,0.924,0.119,0.524
0.329,0.139,0.993,0.836,0.259,0.319,0.391
0.758,0.385,0.338,0.818,0.546,0.39,0.542
0.396,0.865,0.92,0.39,0.22,0.609,0.732
0.535,0.645,0.257,0.603,0.319,0.403,0.727
0.029,0.165,0.392,0.41,0.051,0.144,0.759
0.357,0.487,0.709,0.584,0.954,0.618,0.96
0.769,0.105,0.69,0.65,0.363,0.71,0.322
0.625,0.693,0.545,0.751,0.611,0.235,0.628
0.082,0.363,0.661,0.155,0.387,0.606,0.646
0.344,0.453,0.456,0.994,0.339,0.749,0.216
0.92,0.665,0.886,0.213,0.772,0.101,0.878
0.384,0.807,0.402,0.663,0.144,0.464,0.655
0.072,0.99,0.469,0.599,0.285,0.757,0.662
0.964,0.409,0.603,0.172,0.762,0.94,0.549
0.124,0.73,0.463,0.076,0.101,0.775,0.482
0.43,0.844,0.455,0.972,0.939,0.449,0.989
0.429,0.391,0.602,0.089,0.853,0.596,0.259
0.48,0.824,0.585,0.094,0.235,0.305,0.51
0.353,0.972,0.649,0.436,0.26,0.73,0.228
0.234,0.09,0.48,0.392,0.137,0.563,0.429
0.258,0.629,0.931,0.252,0.056,0.789,0.839
0.285,0.129,0.588,0.281,0.56,0.576,0.674
0.039,0.574,0.412,0.633,0.359,0.136,0.719
0.404,0.859,0.742,0.468,0.39,0.525,0.233
0.641,0.725,0.512,0.713,0.773,0.764,0.238
0.672,0.565,0.515,0.184,0.613,0.892,0.685
0.505,0.969,0.585,0.588,0.988,0.061,0.833
0.016,0.071,0.365,0.385,0.808,0.404,0.95
0.028,0.976,0.769,0.475,0.608,0.86,0.267
0.37,0.853,0.056,0.266,0.89,0.5,0.541
0.525,0.579,0.158,0.318,0.366,0.354,0.613
0.646,0.004,0.732,0.168,0.749,0.482,0.236
0.495,0.15,0.66,0.751,0.238,0.755,0.729
0.531,0.177,0.907,0.435,0.781,0.566,0.859
0.311,0.254,0.759,0.576,0.368,0.712,0.511
0.847,0.297,0.211,0.275,0.808,0.005,0.236
0.654,0.911,0.597,0.24,0.283,0.071,0.953
0.982,0.235,0.409,0.47,0.822,0.833,0.885
0.277,0.722,0.918,0.505,0.335,0.857,0.251
0.259,0.275,0.325,0.5,0.119,0.136,0.052
0.705,0.275,0.52,0.425,0.729,0.562,0.273
0.217,0.483,0.437,0.683,0.763,0.82,0.403
0.257,0.336,0.842,0.142,0.597,0.848,0.514
0.141,0.17,0.506,0.63,0.019,0.595,0.874
0.26,0.934,0.736,0.367,0.574,0.954,0.429
0.115,0.857,0.372,0.454,0.504,0.211,0.859
0.835,0.546,0.001,0.147,0.693,0.114,0.785
0.029,0.701,0.426,0.558,0.796,0.537,0.704
0.304,0.437,0.162,0.177,0.568,0.207,0.756
0.859,0.155,0.686,0.358,0.364,0.258,0.54
0.465,0.57,0.816,0.376,0.507,0.832,0.571
0.069,0.325,0.561,0.072,0.397,0.447,0.496
0.711,0.781,0.648,0.809,0.86,0.198,0.235
0.123,0.787,0.585,0.495,0.687,0.039,0.28
0.242,0.506,0.218,0.168,0.882,0.609,0.9
0.29,0.723,0.609,0.89,0.862,0.124,0.574
0.231,0.237,0.402,0.791,0.656,0.153,0.58
0.496,0.538,0.759,0.576,0.979,0.969,0.432
0.393,0.836,0.562,0.707,0.05,0.19,0.569
0.132,0.627,0.659,0.799,0.965,0.565,0.298
0.293,0.506,0.808,0.989,0.648,0.566,0.304
0.249,0.464,0.665,0.158,0.49,0.593,0.84
0.674,0.682,0.159,0.16,0.596,0.242,0.561
0.395,0.4,0.803,0.309,0.495,0.07,0.707
0.471,0.792,0.682,0.921,0.454,0.503,0.455
0.1,0.398,0.884,0.757,0.874,0.123,0.823
0.413,0.547,0.203,0.436,0.795,0.227,0.31
0.366,0.379,0.511,0.535,0.69,0.597,0.743
0.396,0.796,0.961,0.641,0.542,0.239,0.504
0.112,0.61,0.904,0.118,0.528,0.132,0.267
0.202,0.263,0.198,0.896,0.712,0.753,0.839
0.255,0.008,0.693,0.557,0.561,0.646,0.354
0.455,0.721,0.619,0.643,0.591,0.021,0.032
0.286,0.707,0.567,0.112,0.79,0.387,0.973
0.625,0.715,0.741,0.252,0.145,0.878,0.546
0.188,0.218,0.951,0.487,0.775,0.797,0.604
0.377,0.403,0.343,0.612,0.679,0.42,0.521
0.047,0.377,0.397,0.352,0.442,0.672,0.668
0.593,0.423,0.6,0.043,0.088,0.323,0.749
0.432,0.384,0.218,0.322,0.63,0.432,0.436
0.449,0.684,0.332,0.43,0.202,0.26,0.64
0.031,0.709,0.955,0.154,0.953,0.248,0.614
0.061,0.737,0.311,0.556,0.527,0.347,0.4
0.356,0.962,0.651,0.445,0.492,0.504,0.454
0.377,0.763,0.291,0.543,0.599,0.313,0.452
0.598,0.987,0.967,0.936,0.034,0.758,0.31
0.423,0.412,0.624,0.388,0.764,0.388,0.789
0.412,0.924,0.693,0.02,0.848,0.673,0.062
0.627,0.491,0.521,0.155,0.613,0.265,0.545
0.317,0.789,0.539,0.213,0.945,0.486,0.676
0.179,0.539,0.795,0.587,0.829,0.488,0.748
0.503,0.539,0.808,0.6,0.642,0.45,0.192
0.35,0.936,0.488,0.439,0.127,0.301,0.41
0.628,0.239,0.818,0.873,0.652,0.291,0.524
0.18,0.666,0.322,0.861,0.218,0.363,0.064
0.169,0.624,0.562,0.315,0.554,0.32,0.786
0.06,0.621,0.446,0.371,0.778,0.885,0.938
0.161,0.78,0.074,0.084,0.524,0.378,0.077
0.353,0.748,0.455,0.325,0.987,0.832,0.66
0.557,0.505,0.244,0.345,0.073,0.346,0.045
0.339,0.344,0.114,0.469,0.288,0.487,0.684
0.791,0.478,0.85,0.992,0.952,0.72,0.83
0.143,0.515,0.533,0.481,0.504,0.225,0.561
0.124,0.558,0.681,0.081,0.851,0.322,0.338
0.527,0.052,0.276,0.491,0.708,0.623,0.075
0.176,0.321,0.541,0.504,0.174,0.028,0.487
0.061,0.209,0.357,0.72,0.109,0.011,0.608
0.229,0.862,0.395,0.939,0.925,0.745,0.391
0.355,0.552,0.784,0.125,0.445,0.347,0.393
0.863,0.881,0.444,0.289,0.609,0.471,0.704
0.162,0.193,0.96,0.578,0.984,0.494,0.639
0.345,0.623,0.858,0.502,0.713,0.503,0.562
0.277,0.551,0.443,0.087,0.235,0.673,0.321
0.491,0.747,0.733,0.099,0.862,0.956,0.396
0.171,0.978,0.433,0.962,0.338,0.852,0.684
0.524,0.834,0.637,0.632,0.15,0.752,0.479
0.388,0.745,0.372,0.649,0.676,0.518,0.435
0.371,0.85,0.385,0.084,0.702,0.586,0.78
0.198,0.962,0.463,0.495,0.584,0.518,0.682
0.764,0.785,0.376,0.426,0.92,0.65,0.777
0.563,0.915,0.61,0.988,0.331,0.214,0.54
0.482,0.976,0.782,0.455,0.808,0.609,0.771
0.21,0.741,0.173,0.881,0.908,0.335,0.147
0.754,0.492,0.874,0.575,0.818,0.528,0.788
0.68,0.474,0.879,0.467,0.149,0.397,0.414
0.51,0.639,0.718,0.329,0.541,0.063,0.799
0.461,0.384,0.145,0.46,0.924,0.312,0.74
0.196,0.567,0.428,0.526,0.103,0.353,0.891
0.268,0.226,0.686,0.63,0.258,0.187,0.692
0.513,0.726,0.276,0.031,0.24,0.643,0.858
0.36,0.986,0.135,0.171,0.651,0.613,0.718
0.666,0.171,0.761,0.142,0.116,0.538,0.938
0.675,0.733,0.204,0.323,0.253,0.401,0.28
0.181,0.915,0.02,0.243,0.296,0.692,0.235
0.066,0.511,0.042,0.845,0.518,0.747,0.516
0.518,0.851,0.603,0.281,0.878,0.441,0.507
0.39,0.215,0.347,0.25,0.611,0.921,0.433
0.491,0.807,0.621,0.707,0.624,0.559,0.929
0.73,0.635,0.406,0.849,0.538,0.494,0.116
0.116,0.503,0.879,0.89,0.666,0.538,0.48
0.889,0.327,0.222,0.147,0.942,0.877,0.75
0.222,0.863,0.29,0.064,0.114,0.368,0.426
0.096,0.458,0.278,0.129,0.257,0.817,0.845
0.061,0.9,0.748,0.356,0.767,0.558,0.772
0.395,0.927,0.453,0.636,0.682,0.834,0.539
0.501,0.713,0.914,0.171,0.838,0.654,0.606
0.755,0.013,0.423,0.557,0.663,0.1,0.674
0.558,0.872,0.408,0.651,0.749,0.703,0.983
0.164,0.654,0.527,0.408,0.571,0.751,0.002
0.377,0.363,0.554,0.268,0.877,0.258,0.442
0.259,0.015,0.177,0.774,0.066,0.33,0.525
0.69,0.34,0.819,0.388,0.748,0.843,0.984
0.983,0.14,0.236,0.298,0.557,0.138,0.784
0.848,0.393,0.788,0.336,0.558,0.317,0.079
0.144,0.47,0.403,0.582,0.011,0.588,0.623
0.43,0.317,0.86,0.186,0.014,0.436,0.418
0.977,0.274,0.442,0.549,0.734,0.245,0.379
0.536,0.153,0.813,0.203,0.941,0.432,0.664
0.798,0.783,0.397,0.495,0.698,0.623,0.252
0.218,0.249,0.614,0.179,0.672,0.364,0.488
0.429,0.33,0.373,0.059,0.818,0.218,0.997
0.323,0.303,0.865,0.656,0.257,0.046,0.934
0.396,0.807,0.593,0.443,0.841,0.734,0.647
0.147,0.749,0.069,0.058,0.899,0.032,0.832
0.345,0.399,0.288,0.212,0.916,0.617,0.395
0.87,0.426,0.792,0.905,0.468,0.334,0.452
0.346,0.041,0.43,0.168,0.091,0.224,0.222
0.492,0.57,0.778,0.955,0.312,0.574,0.446
0.267,0.581,0.275,0.545,0.465,0.758,0.165
0.06,0.724,0.399,0.76,0.014,0.768,0.509
0.862,0.589,0.778,0.624,0.493,0.062,0.693
0.089,0.947,0.134,0.117,0.67,0.489,0.086
0.875,0.394,0.577,0.747,0.305,0.502,0.836
0.21,0.233,0.238,0.526,0.664,0.556,0.489
0.19,0.68,0.396,0.858,0.433,0.467,0.528
0.439,0.637,0.5,0.271,0.592,0.435,0.501
0.147,0.488,0.552,0.413,0.402,0.17,0.723
0.225,0.664,0.959,0.09,0.946,0.15,0.744
0.297,0.359,0.511,0.228,0.544,0.423,0.212
0.416,0.346,0.794,0.225,0.349,0.461,0.99
0.079,0.586,0.228,0.54,0.85,0.816,0.889
0.426,0.856,0.41,0.729,0.946,0.463,0.423
0.067,0.298,0.16,0.928,0.528,0.469,0.37
0.507,0.762,0.797,0.121,0.462,0.356,0.729
0.406,0.343,0.674,0.338,0.541,0.306,0.771
0.176,0.941,0.616,0.526,0.703,0.243,0.763
0.304,0.991,0.653,0.654,0.639,0.879,0.699
0.031,0.64,0.84,0.991,0.399,0.552,0.804
0.32,0.223,0.285,0.198,0.671,0.217,0.817
0.292,0.713,0.428,0.414,0.22,0.235,0.939
0.484,0.86,0.709,0.536,0.511,0.48,0.38
0.595,0.865,0.282,0.858,0.628,0.241,0.694
0.502,0.518,0.499,0.633,0.404,0.529,0.702
0.23,0.085,0.483,0.21,0.724,0.334,0.414
0.57,0.436,0.805,0.429,0.323,0.337,0.562
0.034,0.485,0.409,0.479,0.555,0.576,0.814
0.289,0.975,0.399,0.91,0.804,0.36,0.496
0.349,0.925,0.388,0.332,0.611,0.494,0.575
0.11,0.73,0.669,0.241,0.37,0.594,0.783
0.017,0.782,0.872,0.999,0.222,0.683,0.254
0.184,0.676,0.512,0.647,0.576,0.279,0.932
0.145,0.56,0.722,0.22,0.503,0.8,0.693
0.469,0.595,0.03,0.904,0.786,0.572,0.217
0.991,0.145,0.755,0.392,0.21,0.155,0.394
0.594,0.226,0.672,0.81,0.239,0.653,0.512
0.633,0.534,0.224,0.671,0.977,0.806,0.692
0.973,0.248,0.338,0.466,0.013,0.29,0.902
0.463,0.341,0.767,0.476,0.065,0.53,0.176
0.117,0.271,0.686,0.856,0.918,0.381,0.487
0.372,0.822,0.33,0.309,0.717,0.286,0.596
0.154,0.791,0.749,0.6,0.513,0.439,0.659
0.207,0.682,0.553,0.853,0.307,0.806,0.475
0.527,0.792,0.837,0.336,0.244,0.208,0.858
0.273,0.505,0.673,0.281,0.83,0.804,0.797
0.071,0.855,0.825,0.095,0.886,0.769,0.743
0.492,0.915,0.456,0.62,0.86,0.934,0.929
0.297,0.435,0.53,0.633,0.58,0.488,0.883
0.588,0.859,0.559,0.926,0.668,0.481,0.516
0.673,0.715,0.672,0.617,0.434,0.294,0.964
0.708,0.53,0.906,0.856,0.488,0.507,0.812
0.474,0.257,0.187,0.662,0.551,0.339,0.786
0.536,0.666,0.319,0.747,0.423,0.549,0.329
0.251,0.521,0.353,0.114,0.89,0.585,0.904
0.257,0.766,0.856,0.089,0.913,0.342,0.972
0.238,0.614,0.209,0.926,0.355,0.847,0.272
0.411,0.519,0.918,0.98,0.417,0.434,0.636
0.168,0.727,0.072,0.837,0.561,0.71,0.454
0.09,0.469,0.439,0.291,0.956,0.442,0.557
0.793,0.914,0.509,0.864,0.819,0.434,0.142
0.454,0.972,0.698,0.082,0.89,0.492,0.527
0.836,0.947,0.675,0.384,0.04,0.557,0.422
0.561,0.113,0.165,0.179,0.189,0.718,0.339
0.028,0.74,0.037,0.616,0.242,0.408,0.471
0.155,0.856,0.546,0.174,0.875,0.557,0.513
0.386,0.686,0.773,0.639,0.621,0.099,0.447
0.535,0.759,0.401,0.012,0.651,0.328,0.552
0.22,0.565,0.882,0.833,0.609,0.323,0.6
0.657,0.713,0.828,0.201,0.527,0.547,0.315
0.435,0.734,0.616,0.604,0.226,0.623,0.037
0.739,0.642,0.85,0.538,0.681,0.463,0.958
0.084,0.109,0.363,0.418,0.843,0.509,0.951
0.276,0.552,0.522,0.809,0.0,0.363,0.627
0.008,0.662,0.799,0.808,0.211,0.608,0.61
0.132,0.78,0.428,0.012,0.411,0.892,0.679
0.397,0.631,0.472,0.829,0.618,0.536,0.015
0.428,0.165,0.732,0.806,0.629,0.822,0.749
0.157,0.823,0.897,0.962,0.767,0.324,0.438
0.206,0.077,0.78,0.658,0.642,0.453,0.286
0.63,0.281,0.671,0.259,0.593,0.383,0.721
0.431,0.342,0.612,0.02,0.683,0.447,0.212
0.646,0.758,0.564,0.688,0.556,0.618,0.565
0.431,0.779,0.366,0.386,0.908,0.653,0.441
0.087,0.773,0.75,0.67,0.434,0.174,0.395
0.077,0.87,0.672,0.125,0.596,0.844,0.714
0.13,0.202,0.422,0.138,0.411,0.337,0.216
0.391,0.317,0.727,0.82,0.669,0.495,0.656
0.191,0.325,0.487,0.897,0.617,0.522,0.627
0.42,0.966,0.219,0.255,0.569,0.485,0.498
0.013,0.884,0.85,0.709,0.706,0.499,0.729
0.483,0.22,0.757,0.013,0.172,0.729,0.652
0.209,0.245,0.056,0.196,0.573,0.197,0.121
0.341,0.619,0.621,0.496,0.117,0.268,0.382
0.365,0.452,0.514,0.756,0.418,0.852,0.813
0.066,0.472,0.066,0.923,0.046,0.308,0.71
0.908,0.703,0.446,0.382,0.683,0.313,0.555
0.189,0.364,0.975,0.722,0.101,0.584,0.789
0.654,0.385,0.862,0.183,0.282,0.892,0.074
0.182,0.207,0.641,0.045,0.694,0.429,0.899
0.176,0.825,0.314,0.191,0.242,0.508,0.448
0.483,0.709,0.634,0.335,0.885,0.931,0.211
0.837,0.808,0.396,0.213,0.698,0.805,0.72
0.513,0.595,0.734,0.993,0.806,0.555,0.51
0.239,0.478,0.231,0.359,0.729,0.422,0.585
0.55,0.978,0.682,0.785,0.295,0.307,0.796
0.171,0.591,0.216,0.548,0.184,0.356,0.315
0.078,0.468,0.22,0.106,0.322,0.526,0.262
0.537,0.933,0.34,0.395,0.896,0.565,0.61
0.586,0.1,0.606,0.311,0.356,0.712,0.329
0.031,0.77,0.346,0.638,0.999,0.649,0.412
0.529,0.556,0.277,0.741,0.196,0.035,0.774
0.37,0.818,0.634,0.518,0.978,0.751,0.421
0.155,0.421,0.789,0.141,0.349,0.351,0.902
0.085,0.698,0.824,0.111,0.463,0.358,0.767
0.279,0.191,0.606,0.959,0.786,0.273,0.873
0.18,0.292,0.676,0.452,0.536,0.788,0.328
0.07,0.544,0.531,0.721,0.534,0.726,0.97
0.453,0.827,0.883,0.305,0.27,0.852,0.541
0.165,0.551,0.461,0.812,0.153,0.603,0.827
0.106,0.647,0.552,0.557,0.814,0.295,0.803
0.261,0.6,0.812,0.178,0.378,0.401,0.906
0.483,0.709,0.47,0.289,0.645,0.813,0.756
0.183,0.533,0.828,0.25,0.606,0.495,0.42
0.631,0.772,0.469,0.589,0.492,0.415,0.316
0.595,0.963,0.901,0.034,0.71,0.723,0.595
0.028,0.662,0.925,0.537,0.669,0.735,0.36
0.194,0.021,0.098,0.307,0.772,0.743,0.223
0.531,0.093,0.253,0.756,0.645,0.316,0.83
0.558,0.009,0.254,0.404,0.812,0.881,0.726
0.028,0.956,0.304,0.298,0.87,0.47,0.783
0.24,0.926,0.417,0.024,0.435,0.923,0.161
0.16,0.323,0.336,0.057,0.863,0.484,0.314
0.166,0.416,0.917,0.479,0.176,0.41,0.408
0.482,0.896,0.289,0.177,0.611,0.652,0.478
0.456,0.646,0.104,0.507,0.77,0.378,0.899
0.312,0.745,0.803,0.402,0.751,0.084,0.174
0.463,0.776,0.766,0.645,0.705,0.672,0.443
0.811,0.344,0.792,0.001,0.876,0.751,0.703
0.006,0.716,0.611,0.304,0.475,0.633,0.669
0.046,0.7,0.125,0.924,0.472,0.566,0.144
0.269,0.756,0.77,0.713,0.686,0.609,0.71
0.004,0.447,0.3,0.654,0.385,0.291,0.914
